"","domainID","siteID","plotID","plotType","subtype","plotSize"
"746","D15","ONAQ","ONAQ_017","distributed","mammalGrid",8100
"747","D15","ONAQ","ONAQ_017","distributed","basePlot",1600
"748","D15","ONAQ","ONAQ_017","distributed","birdGrid",250000
"749","D15","ONAQ","ONAQ_018","distributed","basePlot",1600
"750","D15","ONAQ","ONAQ_019","distributed","mammalGrid",8100
"751","D15","ONAQ","ONAQ_019","distributed","birdGrid",250000
"752","D15","ONAQ","ONAQ_019","distributed","basePlot",1600
"753","D15","ONAQ","ONAQ_020","distributed","basePlot",1600
"754","D15","ONAQ","ONAQ_021","distributed","mammalGrid",8100
"755","D15","ONAQ","ONAQ_021","distributed","basePlot",1600
"756","D15","ONAQ","ONAQ_022","distributed","basePlot",1600
"757","D15","ONAQ","ONAQ_023","distributed","mammalGrid",8100
"758","D15","ONAQ","ONAQ_023","distributed","basePlot",1600
"759","D15","ONAQ","ONAQ_024","distributed","basePlot",1600
"760","D15","ONAQ","ONAQ_025","distributed","basePlot",1600
"761","D15","ONAQ","ONAQ_026","distributed","basePlot",1600
"762","D15","ONAQ","ONAQ_027","distributed","basePlot",1600
"763","D15","ONAQ","ONAQ_028","distributed","basePlot",1600
"764","D15","ONAQ","ONAQ_028","distributed","mammalGrid",8100
"765","D15","ONAQ","ONAQ_029","distributed","basePlot",1600
"766","D15","ONAQ","ONAQ_030","distributed","basePlot",1600
"767","D15","ONAQ","ONAQ_030","distributed","birdGrid",250000
"768","D15","ONAQ","ONAQ_031","distributed","basePlot",1600
"769","D15","ONAQ","ONAQ_032","distributed","basePlot",1600
"770","D15","ONAQ","ONAQ_032","distributed","birdGrid",250000
"771","D15","ONAQ","ONAQ_033","distributed","mosquitoPoint",0
"772","D15","ONAQ","ONAQ_034","distributed","mosquitoPoint",0
"773","D15","ONAQ","ONAQ_035","distributed","mosquitoPoint",0
"774","D15","ONAQ","ONAQ_036","distributed","mosquitoPoint",0
"775","D15","ONAQ","ONAQ_037","distributed","mosquitoPoint",0
"776","D15","ONAQ","ONAQ_038","distributed","mosquitoPoint",0
"777","D15","ONAQ","ONAQ_039","distributed","mosquitoPoint",0
"778","D15","ONAQ","ONAQ_040","distributed","mosquitoPoint",0
"779","D15","ONAQ","ONAQ_041","tower","basePlot",1600
"780","D15","ONAQ","ONAQ_042","tower","basePlot",1600
"781","D15","ONAQ","ONAQ_043","tower","basePlot",1600
"782","D15","ONAQ","ONAQ_044","tower","basePlot",1600
"783","D15","ONAQ","ONAQ_045","tower","basePlot",1600
"784","D15","ONAQ","ONAQ_046","tower","basePlot",1600
"785","D15","ONAQ","ONAQ_047","tower","basePlot",1600
"786","D15","ONAQ","ONAQ_048","tower","basePlot",1600
"787","D15","ONAQ","ONAQ_049","tower","basePlot",1600
"788","D15","ONAQ","ONAQ_050","tower","basePlot",1600
"789","D15","ONAQ","ONAQ_051","tower","basePlot",1600
"790","D15","ONAQ","ONAQ_052","tower","basePlot",1600
"791","D15","ONAQ","ONAQ_053","tower","basePlot",1600
"792","D15","ONAQ","ONAQ_054","tower","basePlot",1600
"793","D15","ONAQ","ONAQ_055","tower","basePlot",1600
"794","D15","ONAQ","ONAQ_056","tower","basePlot",1600
"795","D15","ONAQ","ONAQ_057","tower","basePlot",1600
"796","D15","ONAQ","ONAQ_058","tower","basePlot",1600
"797","D15","ONAQ","ONAQ_059","tower","basePlot",1600
"798","D15","ONAQ","ONAQ_060","tower","basePlot",1600
"799","D15","ONAQ","ONAQ_061","tower","basePlot",1600
"800","D15","ONAQ","ONAQ_062","tower","basePlot",1600
"801","D15","ONAQ","ONAQ_063","tower","basePlot",1600
"802","D15","ONAQ","ONAQ_064","tower","basePlot",1600
"803","D15","ONAQ","ONAQ_065","tower","basePlot",1600
"804","D15","ONAQ","ONAQ_066","tower","basePlot",1600
"805","D15","ONAQ","ONAQ_067","tower","basePlot",1600
"806","D15","ONAQ","ONAQ_068","tower","basePlot",1600
"807","D15","ONAQ","ONAQ_069","tower","basePlot",1600
"808","D15","ONAQ","ONAQ_070","tower","basePlot",1600
"809","D15","ONAQ","ONAQ_071","tower","phenology",40000
"810","D15","ONAQ","ONAQ_072","tower","phenology",40000
